baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000143494	18.2662150974177	1.51003940285673	0.244230610225986	6.18284252518344	6.29575107685307e-10	1.39315532890099e-08	VASH2
ENSG00000117724	22.2315170474759	0.911228185561513	0.211057751406246	4.31743529669077	1.57852660400619e-05	0.000108177394617404	CENPF
ENSG00000162814	16.9305168140177	2.4704586332276	0.576373191539297	4.28621363639389	1.81744217175908e-05	0.000121403861636478	SPATA17
ENSG00000116141	38.5509815252765	1.0799006806982	0.167253216970267	6.45668107472145	1.0702410843888e-10	2.8132051361077e-09	MARK1
ENSG00000143502	29.8744217289661	1.93204240083694	0.368473508795638	5.24336853184332	1.57671166226389e-07	1.91833252242106e-06	SUSD4
ENSG00000154380	412.520982571067	0.687285342793352	0.160363404553983	4.28579914915683	1.82083442963966e-05	0.000121557892936978	ENAH
ENSG00000203685	25.280477158	1.87256330685281	0.320056578737708	5.8507258755253	4.89432296822156e-09	8.8006085822158e-08	STUM
ENSG00000135744	27.8847731475885	1.3945417230588	0.262922661730207	5.30399971566462	1.1329248864596e-07	1.4342551437253e-06	AGT
ENSG00000135749	46.5008115615651	0.78952264097352	0.131730427814488	5.99347207833699	2.05407446413765e-09	3.9928116067e-08	PCNX2
ENSG00000180875	34.4886423706154	2.58349544495177	0.285158626448218	9.05985372818769	1.30625605776731e-19	1.84690856504532e-17	GREM2
ENSG00000153207	169.090600582453	0.560874373769137	0.117544098160135	4.77160812451031	1.8276082530349e-06	1.69448230642736e-05	AHCTF1
ENSG00000162711	59.8213204576237	1.24069943756274	0.231485536590965	5.3597276781705	8.33474930589948e-08	1.08375946444184e-06	NLRP3
ENSG00000184731	39.2922859026421	1.24929865819112	0.283183569184578	4.41162127374992	1.02599461216326e-05	7.49383340433765e-05	FAM110C
ENSG00000118004	16.9658345678637	1.69458811153554	0.326088718203385	5.19670880020635	2.02847737345341e-07	2.40418291765516e-06	COLEC11
ENSG00000134317	29.6467679739598	1.18595415738819	0.292791326921982	4.05050986262377	5.11061554328844e-05	0.000299501692746293	GRHL1
ENSG00000150873	17.5977117396674	2.63742409070662	0.572094042335896	4.61012332856649	4.02430164863897e-06	3.37840123403241e-05	C2orf50
ENSG00000163032	18.4544330706026	1.33629564420493	0.265871001580529	5.02610527760087	5.00541175444071e-07	5.34866274348827e-06	VSNL1
ENSG00000143867	69.3836262112853	1.21868622143073	0.220753947418252	5.52056366684915	3.37913927887071e-08	4.87525228719564e-07	OSR1
ENSG00000157856	43.4401856491839	2.98963496415605	0.648814849289868	4.60783992140165	4.06873705051716e-06	3.40931229335911e-05	DRC1
ENSG00000138002	134.176788914527	0.962393263562126	0.20903793776297	4.60391675243846	4.14618253614325e-06	3.45910085872523e-05	IFT172
ENSG00000115226	32.2406536143877	1.78822900470212	0.275081464169907	6.50072519461944	7.99337332206039e-11	2.13453261355696e-09	FNDC4
ENSG00000075426	916.404035004764	0.971482747044761	0.254018295102654	3.82445975653906	0.000131059150334805	0.000684176644888109	FOSL2
ENSG00000189350	55.1144708590024	2.23396752455957	0.433933484269901	5.14817963015287	2.63026548928737e-07	3.04566603897483e-06	TOGARAM2
ENSG00000162949	120.717194134213	2.42829805950664	0.408161580889578	5.9493547977108	2.69201534315495e-09	5.11444838603356e-08	CAPN13
ENSG00000277893	23.995707623084	2.81515984262708	0.752821303041045	3.7394795169254	0.000184401672500327	0.000925937669167998	SRD5A2
ENSG00000049323	706.796028483607	1.7952973783449	0.147237460181874	12.1932107231901	3.37843319697606e-34	4.1253740637984e-31	LTBP1
ENSG00000188010	50.118917124949	1.187302093332	0.305320956891234	3.8887015991993	0.000100781937019453	0.000544092836834923	MORN2
ENSG00000162882	21.9024726326335	0.705642677135843	0.171255828182016	4.1204009500095	3.78213638599894e-05	0.000231126733106177	HAAO
ENSG00000152518	699.995430733748	0.785239176356813	0.124703645888746	6.29684217137775	3.03770291288702e-10	7.19619497811259e-09	ZFP36L2
ENSG00000214595	15.536579758932	1.63945049357004	0.257241198544386	6.37320344815279	1.85120047098212e-10	4.60468976411701e-09	EML6
ENSG00000119866	13.7040009152578	1.14816244723673	0.28618090361087	4.01201629022014	6.02023446358718e-05	0.000346757244060476	BCL11A
ENSG00000170264	16.7824589844116	0.957919780318002	0.243210219265069	3.93864938411156	8.19415700218341e-05	0.000455374087105203	FAM161A
ENSG00000143951	29.3509474404058	0.622480807961502	0.155943382989781	3.99171029913012	6.55984794787614e-05	0.000374344526819952	WDPCP
ENSG00000011523	152.291073960487	0.702524209946381	0.140747576842972	4.99137694377622	5.99503718457174e-07	6.27475372191968e-06	CEP68
ENSG00000169604	939.244354314816	0.938624490745357	0.126847623758651	7.39962218394607	1.3657250948839e-13	6.23959846070765e-12	ANTXR1
ENSG00000075340	22.8034562326619	1.19293281065744	0.285704546745605	4.17540716185958	2.97453545986236e-05	0.000187489255264529	ADD2
ENSG00000116127	122.266235592751	0.546556012451308	0.146996395111371	3.71815929252695	0.000200679718940071	0.000997974818512784	ALMS1
ENSG00000163017	708.947205178194	2.49755031964588	0.312407941374967	7.99451610818114	1.30083751411143e-15	8.91471912731871e-14	ACTG2
ENSG00000005448	51.0548538941418	1.33767995874328	0.288470956642586	4.63713912246859	3.53264647215183e-06	3.0184801153908e-05	WDR54
ENSG00000239779	34.4867169423728	0.738685297639731	0.168883931986671	4.37392290048074	1.22033493581568e-05	8.70039217509355e-05	WBP1
ENSG00000115353	22.5662165255467	1.78769601593474	0.351140745948385	5.09110958087876	3.55974215080914e-07	3.95815037828381e-06	TACR1
ENSG00000270571	11.955226457253	2.05491627571753	0.524331075718705	3.91911975253581	8.88729521458132e-05	0.000490444327535975	RP11-355F16.1
ENSG00000115423	59.7197851425272	2.87721869355841	0.491151757801453	5.85810525536492	4.68177902107691e-09	8.45557919091051e-08	DNAH6
ENSG00000186854	16.1674322081313	0.901836287475973	0.216097373965216	4.1732866574359	3.00236797995988e-05	0.000188800593196728	TRABD2A
