baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000196549	231.133351419038	-2.04299483343238	0.383149356556794	-5.33211082955205	9.70776568459185e-08	2.39202609582859e-06	MME
ENSG00000197415	117.744086054575	-2.29211992672254	0.458302294965367	-5.00132762131542	5.6936861723143e-07	1.09835701279342e-05	VEPH1
ENSG00000169255	78.6065234149067	-1.03478551977211	0.223502480934514	-4.62986144693088	3.65910487849037e-06	5.33792404214402e-05	B3GALNT1
ENSG00000078070	127.963495349012	-0.901384882051123	0.21657109358725	-4.162073835066	3.15370337379893e-05	0.00030378741894393	MCCC1
ENSG00000078081	590.188670948647	-2.13956289980823	0.475208710014632	-4.50236465518982	6.72015500953658e-06	8.88405704191306e-05	LAMP3
ENSG00000090530	112.60182137071	-1.7553052043025	0.256158532772714	-6.85241746703774	7.26122814855674e-12	6.29922283349055e-10	P3H2
ENSG00000127249	278.993953401083	-1.44712203068482	0.302374901888268	-4.78585365930785	1.70262085986791e-06	2.82696765872292e-05	ATP13A4
ENSG00000225473	12.4720227075156	-3.45356782934876	0.765224429352127	-4.51314372212699	6.38737061118269e-06	8.55207676078077e-05	ATP13A4-AS1
ENSG00000132406	59.7638416090446	-0.514589541941286	0.122677313147289	-4.19465937702319	2.73281944780381e-05	0.000269985619435658	TMEM128
ENSG00000151552	70.7682926867238	-0.62829263871456	0.144712430455502	-4.34166323333056	1.4140816276118e-05	0.000160836700872122	QDPR
ENSG00000145147	496.882844823724	-1.18632762387272	0.249121227171561	-4.76204953444508	1.91636625517008e-06	3.12871332595196e-05	SLIT2
ENSG00000047365	128.338643282614	-0.864545460351521	0.209449377510213	-4.12770603870315	3.66400088490153e-05	0.000345897726809667	ARAP2
ENSG00000064042	970.419818365907	-0.904256166943794	0.18890987969603	-4.78670659469378	1.69540407417566e-06	2.8181767722777e-05	LIMCH1
ENSG00000178343	12.6836448047844	-2.15685454184783	0.477600387123381	-4.51602343716408	6.30116935096915e-06	8.45983918082039e-05	SHISA3
ENSG00000124406	173.056356411028	-1.09052939449065	0.184889023187058	-5.89829171949991	3.67284203898537e-09	1.34956233417455e-07	ATP8A1
ENSG00000171476	564.056925269011	-1.63173120811524	0.255194426815242	-6.39407070318424	1.61526680192696e-10	9.03871243627908e-09	HOPX
ENSG00000173597	26.954530831604	-1.72877549344026	0.343135626348306	-5.03816963524922	4.70004804277645e-07	9.32441195604134e-06	SULT1B1
ENSG00000138769	26.904390747456	-1.43408737822903	0.323420004557494	-4.43413319528939	9.24434635751392e-06	0.000113987688769984	CDKL2
ENSG00000169245	34.812303365515	-2.29551014916548	0.518306934452141	-4.42886250710088	9.47313877452216e-06	0.000116514838568179	CXCL10
ENSG00000169248	7.46860450259859	-2.5679033922685	0.611027738022531	-4.20259708761997	2.63870014599802e-05	0.000262633963614915	CXCL11
ENSG00000138772	228.645231613319	-1.87070067625066	0.368241826465387	-5.08008743658157	3.7726118895069e-07	7.69266521725462e-06	ANXA3
