"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","adherens junction","21","1039","168","13004","4.64e-2","3.72e-1","1.56","1.00e+0","3.53e-1","2.68e-2","ENSG00000154553,ENSG00000096696,ENSG00000132535,ENSG00000131435,ENSG00000154330,ENSG00000137699,ENSG00000083857,ENSG00000110400,ENSG00000057294,ENSG00000150672,ENSG00000196923,ENSG00000143126,ENSG00000170558,ENSG00000062038,ENSG00000157483,ENSG00000128536,ENSG00000124215,ENSG00000143341,ENSG00000108852,ENSG00000122367,ENSG00000086570"
"GOTERM_CC_DIRECT","vesicle","20","1039","158","13004","4.71e-2","3.72e-1","1.58","1.00e+0","3.53e-1","2.68e-2","ENSG00000104783,ENSG00000130038,ENSG00000181143,ENSG00000132639,ENSG00000151491,ENSG00000198523,ENSG00000133067,ENSG00000138823,ENSG00000005448,ENSG00000105519,ENSG00000170367,ENSG00000170961,ENSG00000170369,ENSG00000118785,ENSG00000007062,ENSG00000057149,ENSG00000117472,ENSG00000277585,ENSG00000091513,ENSG00000101144,ENSG00000278468"
"GOTERM_CC_DIRECT","organelle","8","1039","43","13004","5.21e-2","4.02e-1","2.33","1.00e+0","3.81e-1","1.90e-2","ENSG00000132535,ENSG00000072110,ENSG00000071909,ENSG00000064300,ENSG00000187017,ENSG00000108852,ENSG00000152611,ENSG00000198947"
"GOTERM_CC_DIRECT","ciliary transition zone","12","1039","80","13004","5.23e-2","4.02e-1","1.88","1.00e+0","3.81e-1","2.44e-2","ENSG00000103494,ENSG00000145491,ENSG00000048342,ENSG00000122507,ENSG00000188343,ENSG00000204852,ENSG00000172361,ENSG00000107957,ENSG00000153789,ENSG00000197603,ENSG00000205084,ENSG00000164953"
"GOTERM_CC_DIRECT","NMDA selective glutamate receptor complex","3","1039","5","13004","5.41e-2","4.02e-1","7.51","1.00e+0","3.81e-1","4.50e-3","ENSG00000116032,ENSG00000151491,ENSG00000183454"
"GOTERM_CC_DIRECT","collagen type VI trimer","3","1039","5","13004","5.41e-2","4.02e-1","7.51","1.00e+0","3.81e-1","4.50e-3","ENSG00000142156,ENSG00000142173,ENSG00000163359"
"GOTERM_CC_DIRECT","perineuronal net","3","1039","5","13004","5.41e-2","4.02e-1","7.51","1.00e+0","3.81e-1","4.50e-3","ENSG00000038427,ENSG00000106278,ENSG00000157766"
"GOTERM_CC_DIRECT","elastic fiber","6","1039","27","13004","5.95e-2","4.37e-1","2.78","1.00e+0","4.14e-1","1.77e-2","ENSG00000049323,ENSG00000077942,ENSG00000168056,ENSG00000120708,ENSG00000182871,ENSG00000163520"
"GOTERM_CC_DIRECT","sperm principal piece","17","1039","133","13004","6.43e-2","4.66e-1","1.60","1.00e+0","4.42e-1","3.59e-2","ENSG00000100360,ENSG00000151023,ENSG00000105479,ENSG00000077327,ENSG00000145491,ENSG00000092850,ENSG00000174898,ENSG00000137473,ENSG00000142583,ENSG00000122507,ENSG00000137098,ENSG00000188931,ENSG00000187726,ENSG00000164972,ENSG00000140057,ENSG00000213085,ENSG00000122970"
"GOTERM_CC_DIRECT","polymeric cytoskeletal fiber","3","1039","6","13004","7.69e-2","5.43e-1","6.26","1.00e+0","5.15e-1","8.46e-3","ENSG00000172361,ENSG00000138587,ENSG00000213085"
"GOTERM_CC_DIRECT","paranodal junction","3","1039","6","13004","7.69e-2","5.43e-1","6.26","1.00e+0","5.15e-1","8.46e-3","ENSG00000163531,ENSG00000108797,ENSG00000173898"
"GOTERM_CC_DIRECT","intermediate filament cytoskeleton","8","1039","47","13004","7.75e-2","5.43e-1","2.13","1.00e+0","5.15e-1","3.12e-2","ENSG00000175084,ENSG00000205420,ENSG00000171401,ENSG00000171346,ENSG00000186847,ENSG00000167216,ENSG00000128422,ENSG00000157227"
"GOTERM_CC_DIRECT","dystrophin-associated glycoprotein complex","4","1039","13","13004","7.94e-2","5.49e-1","3.85","1.00e+0","5.21e-1","1.61e-2","ENSG00000170624,ENSG00000123096,ENSG00000154330,ENSG00000198947"
"GOTERM_CC_DIRECT","MKS complex","4","1039","14","13004","9.52e-2","6.41e-1","3.58","1.00e+0","6.08e-1","2.12e-2","ENSG00000048342,ENSG00000204852,ENSG00000205084,ENSG00000164953"
"GOTERM_CC_DIRECT","stereocilium tip","4","1039","14","13004","9.52e-2","6.41e-1","3.58","1.00e+0","6.08e-1","2.12e-2","ENSG00000095397,ENSG00000071909,ENSG00000151491,ENSG00000187017"
"GOTERM_CC_DIRECT","sarcoplasmic reticulum membrane","6","1039","31","13004","9.67e-2","6.41e-1","2.42","1.00e+0","6.08e-1","3.36e-2","ENSG00000198838,ENSG00000167476,ENSG00000170290,ENSG00000149596,ENSG00000198523,ENSG00000174437"
"GOTERM_CC_DIRECT","sperm end piece","10","1039","69","13004","9.68e-2","6.41e-1","1.81","1.00e+0","6.08e-1","4.65e-2","ENSG00000183914,ENSG00000077327,ENSG00000145491,ENSG00000007174,ENSG00000137098,ENSG00000158023,ENSG00000187726,ENSG00000138587,ENSG00000165698,ENSG00000213085"

